file,subspecies
030_664.png,Italian honey bee
030_880.png,Italian honey bee
030_658.png,Italian honey bee
030_704.png,Italian honey bee
030_710.png,Italian honey bee
030_738.png,Italian honey bee
030_506.png,Italian honey bee
030_512.png,Italian honey bee
030_538.png,Italian honey bee
030_504.png,Italian honey bee
030_510.png,Italian honey bee
030_706.png,Italian honey bee
030_712.png,Italian honey bee
030_882.png,Italian honey bee
030_672.png,Italian honey bee
030_666.png,Italian honey bee
030_855.png,Italian honey bee
030_841.png,Italian honey bee
030_699.png,Italian honey bee
030_869.png,Italian honey bee
030_458.png,Italian honey bee
030_470.png,Italian honey bee
030_464.png,Italian honey bee
030_465.png,Italian honey bee
030_471.png,Italian honey bee
030_459.png,Italian honey bee
030_868.png,Italian honey bee
030_698.png,Italian honey bee
030_840.png,Italian honey bee
030_854.png,Italian honey bee
030_667.png,Italian honey bee
030_673.png,Italian honey bee
030_883.png,Italian honey bee
030_713.png,Italian honey bee
030_707.png,Italian honey bee
030_511.png,Italian honey bee
030_505.png,Italian honey bee
030_539.png,Italian honey bee
030_520.png,Italian honey bee
030_534.png,Italian honey bee
030_508.png,Italian honey bee
030_722.png,Italian honey bee
030_736.png,Italian honey bee
030_656.png,Italian honey bee
030_642.png,Italian honey bee
030_695.png,Italian honey bee
030_859.png,Italian honey bee
030_681.png,Italian honey bee
030_871.png,Italian honey bee
030_865.png,Italian honey bee
030_454.png,Italian honey bee
030_440.png,Italian honey bee
030_468.png,Italian honey bee
030_497.png,Italian honey bee
030_483.png,Italian honey bee
030_482.png,Italian honey bee
030_496.png,Italian honey bee
030_469.png,Italian honey bee
030_441.png,Italian honey bee
030_455.png,Italian honey bee
030_864.png,Italian honey bee
030_870.png,Italian honey bee
030_680.png,Italian honey bee
030_858.png,Italian honey bee
030_694.png,Italian honey bee
030_643.png,Italian honey bee
030_657.png,Italian honey bee
030_737.png,Italian honey bee
030_723.png,Italian honey bee
030_509.png,Italian honey bee
030_535.png,Italian honey bee
030_521.png,Italian honey bee
030_537.png,Italian honey bee
030_523.png,Italian honey bee
030_735.png,Italian honey bee
030_721.png,Italian honey bee
030_709.png,Italian honey bee
030_641.png,Italian honey bee
030_655.png,Italian honey bee
030_669.png,Italian honey bee
030_682.png,Italian honey bee
030_696.png,Italian honey bee
030_866.png,Italian honey bee
030_872.png,Italian honey bee
030_494.png,Italian honey bee
030_495.png,Italian honey bee
030_873.png,Italian honey bee
030_867.png,Italian honey bee
030_697.png,Italian honey bee
030_683.png,Italian honey bee
030_668.png,Italian honey bee
030_654.png,Italian honey bee
030_640.png,Italian honey bee
030_708.png,Italian honey bee
030_720.png,Italian honey bee
030_734.png,Italian honey bee
030_522.png,Italian honey bee
030_536.png,Italian honey bee
030_532.png,Italian honey bee
030_526.png,Italian honey bee
030_718.png,Italian honey bee
030_730.png,Italian honey bee
030_724.png,Italian honey bee
030_678.png,Italian honey bee
030_644.png,Italian honey bee
030_863.png,Italian honey bee
030_877.png,Italian honey bee
030_687.png,Italian honey bee
030_693.png,Italian honey bee
030_692.png,Italian honey bee
030_686.png,Italian honey bee
030_876.png,Italian honey bee
030_862.png,Italian honey bee
030_645.png,Italian honey bee
030_679.png,Italian honey bee
030_725.png,Italian honey bee
030_731.png,Italian honey bee
030_719.png,Italian honey bee
030_727.png,Italian honey bee
030_733.png,Italian honey bee
030_653.png,Italian honey bee
030_647.png,Italian honey bee
030_874.png,Italian honey bee
030_860.png,Italian honey bee
030_848.png,Italian honey bee
030_690.png,Italian honey bee
030_684.png,Italian honey bee
030_685.png,Italian honey bee
030_691.png,Italian honey bee
030_849.png,Italian honey bee
030_861.png,Italian honey bee
030_875.png,Italian honey bee
030_646.png,Italian honey bee
030_652.png,Italian honey bee
030_732.png,Italian honey bee
030_726.png,Italian honey bee
030_741.png,Italian honey bee
030_755.png,Italian honey bee
030_769.png,Italian honey bee
030_782.png,Italian honey bee
030_796.png,Italian honey bee
030_812.png,Italian honey bee
030_806.png,Italian honey bee
030_807.png,Italian honey bee
030_813.png,Italian honey bee
030_797.png,Italian honey bee
030_783.png,Italian honey bee
030_768.png,Italian honey bee
030_754.png,Italian honey bee
030_740.png,Italian honey bee
030_756.png,Italian honey bee
030_742.png,Italian honey bee
030_795.png,Italian honey bee
030_781.png,Italian honey bee
030_839.png,Italian honey bee
030_805.png,Italian honey bee
030_811.png,Italian honey bee
030_810.png,Italian honey bee
030_804.png,Italian honey bee
030_838.png,Italian honey bee
030_780.png,Italian honey bee
030_794.png,Italian honey bee
030_757.png,Italian honey bee
030_790.png,Italian honey bee
030_784.png,Italian honey bee
030_800.png,Italian honey bee
030_814.png,Italian honey bee
030_828.png,Italian honey bee
030_829.png,Italian honey bee
030_815.png,Italian honey bee
011_027.png,Carniolan honey bee
011_018.png,Carniolan honey bee
011_030.png,Carniolan honey bee
011_024.png,Carniolan honey bee
011_025.png,Carniolan honey bee
011_019.png,Carniolan honey bee
011_009.png,Carniolan honey bee
011_020.png,Carniolan honey bee
011_022.png,Carniolan honey bee
011_023.png,Carniolan honey bee
011_028.png,Carniolan honey bee
011_029.png,Carniolan honey bee
005_448.png,Italian honey bee
005_312.png,Italian honey bee
005_460.png,Italian honey bee
005_306.png,Italian honey bee
005_138.png,Italian honey bee
005_110.png,Italian honey bee
005_104.png,Italian honey bee
005_058.png,Italian honey bee
005_064.png,Italian honey bee
005_070.png,Italian honey bee
005_299.png,Italian honey bee
005_528.png,Italian honey bee
005_266.png,Italian honey bee
005_500.png,Italian honey bee
005_514.png,Italian honey bee
005_272.png,Italian honey bee
005_515.png,Italian honey bee
005_273.png,Italian honey bee
005_501.png,Italian honey bee
005_529.png,Italian honey bee
005_298.png,Italian honey bee
005_071.png,Italian honey bee
005_065.png,Italian honey bee
005_059.png,Italian honey bee
005_105.png,Italian honey bee
005_111.png,Italian honey bee
005_139.png,Italian honey bee
005_461.png,Italian honey bee
005_307.png,Italian honey bee
005_313.png,Italian honey bee
005_475.png,Italian honey bee
005_449.png,Italian honey bee
005_488.png,Italian honey bee
005_339.png,Italian honey bee
005_305.png,Italian honey bee
005_463.png,Italian honey bee
005_477.png,Italian honey bee
005_311.png,Italian honey bee
005_107.png,Italian honey bee
005_113.png,Italian honey bee
005_098.png,Italian honey bee
005_073.png,Italian honey bee
005_067.png,Italian honey bee
005_259.png,Italian honey bee
005_271.png,Italian honey bee
005_517.png,Italian honey bee
005_503.png,Italian honey bee
005_265.png,Italian honey bee
005_502.png,Italian honey bee
005_264.png,Italian honey bee
005_270.png,Italian honey bee
005_516.png,Italian honey bee
005_258.png,Italian honey bee
005_066.png,Italian honey bee
005_072.png,Italian honey bee
005_099.png,Italian honey bee
005_112.png,Italian honey bee
005_106.png,Italian honey bee
005_476.png,Italian honey bee
005_310.png,Italian honey bee
005_304.png,Italian honey bee
005_462.png,Italian honey bee
005_338.png,Italian honey bee
005_489.png,Italian honey bee
005_499.png,Italian honey bee
005_466.png,Italian honey bee
005_300.png,Italian honey bee
005_314.png,Italian honey bee
005_472.png,Italian honey bee
005_328.png,Italian honey bee
005_102.png,Italian honey bee
005_116.png,Italian honey bee
005_089.png,Italian honey bee
005_076.png,Italian honey bee
005_512.png,Italian honey bee
005_274.png,Italian honey bee
005_260.png,Italian honey bee
005_506.png,Italian honey bee
005_248.png,Italian honey bee
005_249.png,Italian honey bee
005_261.png,Italian honey bee
005_507.png,Italian honey bee
005_513.png,Italian honey bee
005_275.png,Italian honey bee
005_117.png,Italian honey bee
005_103.png,Italian honey bee
005_329.png,Italian honey bee
005_315.png,Italian honey bee
005_473.png,Italian honey bee
005_467.png,Italian honey bee
005_301.png,Italian honey bee
005_498.png,Italian honey bee
005_471.png,Italian honey bee
005_317.png,Italian honey bee
005_303.png,Italian honey bee
005_465.png,Italian honey bee
005_459.png,Italian honey bee
005_115.png,Italian honey bee
005_129.png,Italian honey bee
005_288.png,Italian honey bee
005_505.png,Italian honey bee
005_263.png,Italian honey bee
005_277.png,Italian honey bee
005_539.png,Italian honey bee
005_538.png,Italian honey bee
005_276.png,Italian honey bee
005_510.png,Italian honey bee
005_504.png,Italian honey bee
005_262.png,Italian honey bee
005_289.png,Italian honey bee
005_128.png,Italian honey bee
005_458.png,Italian honey bee
005_302.png,Italian honey bee
005_464.png,Italian honey bee
005_470.png,Italian honey bee
005_316.png,Italian honey bee
005_417.png,Italian honey bee
005_371.png,Italian honey bee
005_365.png,Italian honey bee
005_403.png,Italian honey bee
005_198.png,Italian honey bee
005_629.png,Italian honey bee
005_173.png,Italian honey bee
005_615.png,Italian honey bee
005_601.png,Italian honey bee
005_167.png,Italian honey bee
005_588.png,Italian honey bee
005_239.png,Italian honey bee
005_563.png,Italian honey bee
005_205.png,Italian honey bee
005_211.png,Italian honey bee
005_577.png,Italian honey bee
005_210.png,Italian honey bee
005_576.png,Italian honey bee
005_562.png,Italian honey bee
005_204.png,Italian honey bee
005_238.png,Italian honey bee
005_589.png,Italian honey bee
005_600.png,Italian honey bee
005_166.png,Italian honey bee
005_614.png,Italian honey bee
005_628.png,Italian honey bee
005_199.png,Italian honey bee
005_364.png,Italian honey bee
005_402.png,Italian honey bee
005_416.png,Italian honey bee
005_370.png,Italian honey bee
005_358.png,Italian honey bee
005_399.png,Italian honey bee
005_428.png,Italian honey bee
005_400.png,Italian honey bee
005_366.png,Italian honey bee
005_372.png,Italian honey bee
005_414.png,Italian honey bee
005_602.png,Italian honey bee
005_616.png,Italian honey bee
005_548.png,Italian honey bee
005_574.png,Italian honey bee
005_212.png,Italian honey bee
005_206.png,Italian honey bee
005_560.png,Italian honey bee
005_207.png,Italian honey bee
005_561.png,Italian honey bee
005_575.png,Italian honey bee
005_213.png,Italian honey bee
005_617.png,Italian honey bee
005_603.png,Italian honey bee
005_373.png,Italian honey bee
005_415.png,Italian honey bee
005_401.png,Italian honey bee
005_367.png,Italian honey bee
005_429.png,Italian honey bee
005_398.png,Italian honey bee
005_388.png,Italian honey bee
005_363.png,Italian honey bee
005_411.png,Italian honey bee
005_377.png,Italian honey bee
005_439.png,Italian honey bee
005_607.png,Italian honey bee
005_613.png,Italian honey bee
005_571.png,Italian honey bee
005_565.png,Italian honey bee
005_559.png,Italian honey bee
005_558.png,Italian honey bee
005_570.png,Italian honey bee
005_612.png,Italian honey bee
005_438.png,Italian honey bee
005_410.png,Italian honey bee
005_376.png,Italian honey bee
005_362.png,Italian honey bee
005_404.png,Italian honey bee
005_389.png,Italian honey bee
005_374.png,Italian honey bee
005_412.png,Italian honey bee
005_406.png,Italian honey bee
005_360.png,Italian honey bee
005_348.png,Italian honey bee
005_610.png,Italian honey bee
005_604.png,Italian honey bee
005_599.png,Italian honey bee
005_572.png,Italian honey bee
005_573.png,Italian honey bee
005_567.png,Italian honey bee
005_598.png,Italian honey bee
005_605.png,Italian honey bee
005_611.png,Italian honey bee
005_407.png,Italian honey bee
005_361.png,Italian honey bee
005_375.png,Italian honey bee
005_413.png,Italian honey bee
005_393.png,Italian honey bee
005_387.png,Italian honey bee
005_378.png,Italian honey bee
005_436.png,Italian honey bee
005_350.png,Italian honey bee
005_422.png,Italian honey bee
005_608.png,Italian honey bee
005_620.png,Italian honey bee
005_595.png,Italian honey bee
005_542.png,Italian honey bee
005_556.png,Italian honey bee
005_557.png,Italian honey bee
005_543.png,Italian honey bee
005_594.png,Italian honey bee
005_621.png,Italian honey bee
005_609.png,Italian honey bee
005_345.png,Italian honey bee
005_423.png,Italian honey bee
005_437.png,Italian honey bee
005_351.png,Italian honey bee
005_379.png,Italian honey bee
005_386.png,Italian honey bee
005_392.png,Italian honey bee
005_384.png,Italian honey bee
005_390.png,Italian honey bee
005_409.png,Italian honey bee
005_421.png,Italian honey bee
005_347.png,Italian honey bee
005_353.png,Italian honey bee
005_435.png,Italian honey bee
005_623.png,Italian honey bee
005_596.png,Italian honey bee
005_582.png,Italian honey bee
005_569.png,Italian honey bee
005_555.png,Italian honey bee
005_541.png,Italian honey bee
005_540.png,Italian honey bee
005_554.png,Italian honey bee
005_568.png,Italian honey bee
005_583.png,Italian honey bee
005_597.png,Italian honey bee
005_622.png,Italian honey bee
005_434.png,Italian honey bee
005_420.png,Italian honey bee
005_408.png,Italian honey bee
005_391.png,Italian honey bee
005_385.png,Italian honey bee
005_381.png,Italian honey bee
005_395.png,Italian honey bee
005_424.png,Italian honey bee
005_430.png,Italian honey bee
005_418.png,Italian honey bee
005_626.png,Italian honey bee
005_593.png,Italian honey bee
005_587.png,Italian honey bee
005_550.png,Italian honey bee
005_544.png,Italian honey bee
005_578.png,Italian honey bee
005_579.png,Italian honey bee
005_545.png,Italian honey bee
005_551.png,Italian honey bee
005_586.png,Italian honey bee
005_592.png,Italian honey bee
005_627.png,Italian honey bee
005_419.png,Italian honey bee
005_431.png,Italian honey bee
005_425.png,Italian honey bee
005_433.png,Italian honey bee
005_427.png,Italian honey bee
005_625.png,Italian honey bee
005_619.png,Italian honey bee
005_584.png,Italian honey bee
005_590.png,Italian honey bee
005_547.png,Italian honey bee
005_553.png,Italian honey bee
005_552.png,Italian honey bee
005_546.png,Italian honey bee
005_591.png,Italian honey bee
005_585.png,Italian honey bee
005_618.png,Italian honey bee
005_624.png,Italian honey bee
005_630.png,Italian honey bee
005_496.png,Italian honey bee
005_482.png,Italian honey bee
005_469.png,Italian honey bee
005_509.png,Italian honey bee
005_521.png,Italian honey bee
005_535.png,Italian honey bee
005_534.png,Italian honey bee
005_520.png,Italian honey bee
005_508.png,Italian honey bee
005_536.png,Italian honey bee
005_537.png,Italian honey bee
040_063.png,Italian honey bee
040_249.png,Italian honey bee
040_275.png,Italian honey bee
040_513.png,Italian honey bee
040_261.png,Italian honey bee
040_329.png,Italian honey bee
040_467.png,Italian honey bee
040_473.png,Italian honey bee
040_315.png,Italian honey bee
040_498.png,Italian honey bee
040_103.png,Italian honey bee
040_117.png,Italian honey bee
040_102.png,Italian honey bee
040_499.png,Italian honey bee
040_472.png,Italian honey bee
040_314.png,Italian honey bee
040_300.png,Italian honey bee
040_466.png,Italian honey bee
040_328.png,Italian honey bee
040_506.png,Italian honey bee
040_260.png,Italian honey bee
040_274.png,Italian honey bee
040_512.png,Italian honey bee
040_248.png,Italian honey bee
040_089.png,Italian honey bee
040_062.png,Italian honey bee
040_076.png,Italian honey bee
040_048.png,Italian honey bee
040_060.png,Italian honey bee
040_074.png,Italian honey bee
040_538.png,Italian honey bee
040_504.png,Italian honey bee
040_510.png,Italian honey bee
040_289.png,Italian honey bee
040_458.png,Italian honey bee
040_470.png,Italian honey bee
040_464.png,Italian honey bee
040_302.png,Italian honey bee
040_101.png,Italian honey bee
040_115.png,Italian honey bee
040_129.png,Italian honey bee
040_303.png,Italian honey bee
040_317.png,Italian honey bee
040_471.png,Italian honey bee
040_288.png,Italian honey bee
040_511.png,Italian honey bee
040_277.png,Italian honey bee
040_263.png,Italian honey bee
040_505.png,Italian honey bee
040_539.png,Italian honey bee
040_075.png,Italian honey bee
040_061.png,Italian honey bee
040_049.png,Italian honey bee
040_071.png,Italian honey bee
040_059.png,Italian honey bee
040_501.png,Italian honey bee
040_267.png,Italian honey bee
040_273.png,Italian honey bee
040_515.png,Italian honey bee
040_529.png,Italian honey bee
040_298.png,Italian honey bee
040_475.png,Italian honey bee
040_313.png,Italian honey bee
040_307.png,Italian honey bee
040_461.png,Italian honey bee
040_449.png,Italian honey bee
040_111.png,Italian honey bee
040_105.png,Italian honey bee
040_138.png,Italian honey bee
040_104.png,Italian honey bee
040_110.png,Italian honey bee
040_448.png,Italian honey bee
040_306.png,Italian honey bee
040_474.png,Italian honey bee
040_299.png,Italian honey bee
040_528.png,Italian honey bee
040_500.png,Italian honey bee
040_266.png,Italian honey bee
040_058.png,Italian honey bee
040_070.png,Italian honey bee
040_064.png,Italian honey bee
040_072.png,Italian honey bee
040_066.png,Italian honey bee
040_516.png,Italian honey bee
040_270.png,Italian honey bee
040_502.png,Italian honey bee
040_258.png,Italian honey bee
040_462.png,Italian honey bee
040_304.png,Italian honey bee
040_310.png,Italian honey bee
040_338.png,Italian honey bee
040_489.png,Italian honey bee
040_106.png,Italian honey bee
040_113.png,Italian honey bee
040_107.png,Italian honey bee
040_488.png,Italian honey bee
040_339.png,Italian honey bee
040_477.png,Italian honey bee
040_463.png,Italian honey bee
040_265.png,Italian honey bee
040_503.png,Italian honey bee
040_517.png,Italian honey bee
040_271.png,Italian honey bee
040_098.png,Italian honey bee
040_067.png,Italian honey bee
040_073.png,Italian honey bee
040_028.png,Italian honey bee
040_014.png,Italian honey bee
040_558.png,Italian honey bee
040_570.png,Italian honey bee
040_216.png,Italian honey bee
040_202.png,Italian honey bee
040_564.png,Italian honey bee
040_438.png,Italian honey bee
040_404.png,Italian honey bee
040_376.png,Italian honey bee
040_389.png,Italian honey bee
040_148.png,Italian honey bee
040_160.png,Italian honey bee
040_174.png,Italian honey bee
040_175.png,Italian honey bee
040_161.png,Italian honey bee
040_388.png,Italian honey bee
040_377.png,Italian honey bee
040_411.png,Italian honey bee
040_405.png,Italian honey bee
040_363.png,Italian honey bee
040_439.png,Italian honey bee
040_203.png,Italian honey bee
040_565.png,Italian honey bee
040_571.png,Italian honey bee
040_217.png,Italian honey bee
040_559.png,Italian honey bee
040_001.png,Italian honey bee
040_015.png,Italian honey bee
040_003.png,Italian honey bee
040_229.png,Italian honey bee
040_567.png,Italian honey bee
040_201.png,Italian honey bee
040_215.png,Italian honey bee
040_573.png,Italian honey bee
040_349.png,Italian honey bee
040_413.png,Italian honey bee
040_375.png,Italian honey bee
040_361.png,Italian honey bee
040_407.png,Italian honey bee
040_177.png,Italian honey bee
040_163.png,Italian honey bee
040_188.png,Italian honey bee
040_189.png,Italian honey bee
040_162.png,Italian honey bee
040_360.png,Italian honey bee
040_406.png,Italian honey bee
040_412.png,Italian honey bee
040_374.png,Italian honey bee
040_348.png,Italian honey bee
040_214.png,Italian honey bee
040_572.png,Italian honey bee
040_200.png,Italian honey bee
040_228.png,Italian honey bee
040_016.png,Italian honey bee
040_002.png,Italian honey bee
040_006.png,Italian honey bee
040_204.png,Italian honey bee
040_562.png,Italian honey bee
040_210.png,Italian honey bee
040_238.png,Italian honey bee
040_370.png,Italian honey bee
040_416.png,Italian honey bee
040_402.png,Italian honey bee
040_364.png,Italian honey bee
040_358.png,Italian honey bee
040_172.png,Italian honey bee
040_199.png,Italian honey bee
040_173.png,Italian honey bee
040_359.png,Italian honey bee
040_403.png,Italian honey bee
040_365.png,Italian honey bee
040_371.png,Italian honey bee
040_417.png,Italian honey bee
040_239.png,Italian honey bee
040_205.png,Italian honey bee
040_563.png,Italian honey bee
040_013.png,Italian honey bee
040_007.png,Italian honey bee
040_011.png,Italian honey bee
040_005.png,Italian honey bee
040_039.png,Italian honey bee
040_207.png,Italian honey bee
040_549.png,Italian honey bee
040_367.png,Italian honey bee
040_401.png,Italian honey bee
040_429.png,Italian honey bee
040_398.png,Italian honey bee
040_165.png,Italian honey bee
040_171.png,Italian honey bee
040_159.png,Italian honey bee
040_158.png,Italian honey bee
040_170.png,Italian honey bee
040_164.png,Italian honey bee
040_428.png,Italian honey bee
040_414.png,Italian honey bee
040_372.png,Italian honey bee
040_366.png,Italian honey bee
040_560.png,Italian honey bee
040_206.png,Italian honey bee
040_212.png,Italian honey bee
040_038.png,Italian honey bee
040_004.png,Italian honey bee
040_010.png,Italian honey bee
040_009.png,Italian honey bee
040_035.png,Italian honey bee
040_551.png,Italian honey bee
040_237.png,Italian honey bee
040_223.png,Italian honey bee
040_545.png,Italian honey bee
040_419.png,Italian honey bee
040_343.png,Italian honey bee
040_357.png,Italian honey bee
040_380.png,Italian honey bee
040_394.png,Italian honey bee
040_169.png,Italian honey bee
040_141.png,Italian honey bee
040_155.png,Italian honey bee
040_182.png,Italian honey bee
040_196.png,Italian honey bee
040_154.png,Italian honey bee
040_140.png,Italian honey bee
040_381.png,Italian honey bee
040_356.png,Italian honey bee
040_424.png,Italian honey bee
040_342.png,Italian honey bee
040_418.png,Italian honey bee
040_222.png,Italian honey bee
040_550.png,Italian honey bee
040_236.png,Italian honey bee
040_034.png,Italian honey bee
040_008.png,Italian honey bee
040_022.png,Italian honey bee
040_036.png,Italian honey bee
040_208.png,Italian honey bee
040_546.png,Italian honey bee
040_234.png,Italian honey bee
040_552.png,Italian honey bee
040_368.png,Italian honey bee
040_432.png,Italian honey bee
040_354.png,Italian honey bee
040_340.png,Italian honey bee
040_426.png,Italian honey bee
040_397.png,Italian honey bee
040_156.png,Italian honey bee
040_195.png,Italian honey bee
040_181.png,Italian honey bee
040_180.png,Italian honey bee
040_194.png,Italian honey bee
040_143.png,Italian honey bee
040_396.png,Italian honey bee
040_341.png,Italian honey bee
040_427.png,Italian honey bee
040_433.png,Italian honey bee
040_369.png,Italian honey bee
040_235.png,Italian honey bee
040_547.png,Italian honey bee
040_221.png,Italian honey bee
040_209.png,Italian honey bee
040_023.png,Italian honey bee
040_027.png,Italian honey bee
040_033.png,Italian honey bee
040_225.png,Italian honey bee
040_543.png,Italian honey bee
040_557.png,Italian honey bee
040_231.png,Italian honey bee
040_219.png,Italian honey bee
040_437.png,Italian honey bee
040_423.png,Italian honey bee
040_345.png,Italian honey bee
040_379.png,Italian honey bee
040_392.png,Italian honey bee
040_386.png,Italian honey bee
040_153.png,Italian honey bee
040_190.png,Italian honey bee
040_184.png,Italian honey bee
040_185.png,Italian honey bee
040_191.png,Italian honey bee
040_146.png,Italian honey bee
040_152.png,Italian honey bee
040_387.png,Italian honey bee
040_422.png,Italian honey bee
040_350.png,Italian honey bee
040_218.png,Italian honey bee
040_026.png,Italian honey bee
040_030.png,Italian honey bee
040_024.png,Italian honey bee
040_554.png,Italian honey bee
040_540.png,Italian honey bee
040_568.png,Italian honey bee
040_346.png,Italian honey bee
040_420.png,Italian honey bee
040_434.png,Italian honey bee
040_352.png,Italian honey bee
040_408.png,Italian honey bee
040_385.png,Italian honey bee
040_391.png,Italian honey bee
040_150.png,Italian honey bee
040_192.png,Italian honey bee
040_186.png,Italian honey bee
040_179.png,Italian honey bee
040_151.png,Italian honey bee
040_145.png,Italian honey bee
040_390.png,Italian honey bee
040_384.png,Italian honey bee
040_409.png,Italian honey bee
040_435.png,Italian honey bee
040_347.png,Italian honey bee
040_421.png,Italian honey bee
040_541.png,Italian honey bee
040_227.png,Italian honey bee
040_233.png,Italian honey bee
040_555.png,Italian honey bee
040_019.png,Italian honey bee
040_025.png,Italian honey bee
040_031.png,Italian honey bee
040_056.png,Italian honey bee
040_042.png,Italian honey bee
040_081.png,Italian honey bee
040_268.png,Italian honey bee
040_254.png,Italian honey bee
040_532.png,Italian honey bee
040_526.png,Italian honey bee
040_297.png,Italian honey bee
040_283.png,Italian honey bee
040_308.png,Italian honey bee
040_320.png,Italian honey bee
040_446.png,Italian honey bee
040_452.png,Italian honey bee
040_334.png,Italian honey bee
040_485.png,Italian honey bee
040_491.png,Italian honey bee
040_136.png,Italian honey bee
040_137.png,Italian honey bee
040_123.png,Italian honey bee
040_490.png,Italian honey bee
040_484.png,Italian honey bee
040_335.png,Italian honey bee
040_321.png,Italian honey bee
040_447.png,Italian honey bee
040_309.png,Italian honey bee
040_282.png,Italian honey bee
040_296.png,Italian honey bee
040_241.png,Italian honey bee
040_533.png,Italian honey bee
040_080.png,Italian honey bee
040_094.png,Italian honey bee
040_043.png,Italian honey bee
040_069.png,Italian honey bee
040_041.png,Italian honey bee
040_055.png,Italian honey bee
040_082.png,Italian honey bee
040_519.png,Italian honey bee
040_243.png,Italian honey bee
040_525.png,Italian honey bee
040_257.png,Italian honey bee
040_294.png,Italian honey bee
040_479.png,Italian honey bee
040_337.png,Italian honey bee
040_451.png,Italian honey bee
040_445.png,Italian honey bee
040_323.png,Italian honey bee
040_492.png,Italian honey bee
040_486.png,Italian honey bee
040_109.png,Italian honey bee
040_135.png,Italian honey bee
040_121.png,Italian honey bee
040_134.png,Italian honey bee
040_108.png,Italian honey bee
040_487.png,Italian honey bee
040_493.png,Italian honey bee
040_444.png,Italian honey bee
040_322.png,Italian honey bee
040_336.png,Italian honey bee
040_450.png,Italian honey bee
040_295.png,Italian honey bee
040_530.png,Italian honey bee
040_256.png,Italian honey bee
040_242.png,Italian honey bee
040_518.png,Italian honey bee
040_097.png,Italian honey bee
040_083.png,Italian honey bee
040_054.png,Italian honey bee
040_040.png,Italian honey bee
040_068.png,Italian honey bee
040_044.png,Italian honey bee
040_050.png,Italian honey bee
040_078.png,Italian honey bee
040_087.png,Italian honey bee
040_093.png,Italian honey bee
040_246.png,Italian honey bee
040_534.png,Italian honey bee
040_508.png,Italian honey bee
040_285.png,Italian honey bee
040_291.png,Italian honey bee
040_454.png,Italian honey bee
040_332.png,Italian honey bee
040_326.png,Italian honey bee
040_440.png,Italian honey bee
040_468.png,Italian honey bee
040_497.png,Italian honey bee
040_483.png,Italian honey bee
040_130.png,Italian honey bee
040_119.png,Italian honey bee
040_125.png,Italian honey bee
040_482.png,Italian honey bee
040_496.png,Italian honey bee
040_469.png,Italian honey bee
040_327.png,Italian honey bee
040_441.png,Italian honey bee
040_455.png,Italian honey bee
040_333.png,Italian honey bee
040_284.png,Italian honey bee
040_509.png,Italian honey bee
040_253.png,Italian honey bee
040_521.png,Italian honey bee
040_247.png,Italian honey bee
040_092.png,Italian honey bee
040_086.png,Italian honey bee
040_079.png,Italian honey bee
040_051.png,Italian honey bee
040_045.png,Italian honey bee
040_053.png,Italian honey bee
040_047.png,Italian honey bee
040_090.png,Italian honey bee
040_084.png,Italian honey bee
040_537.png,Italian honey bee
040_245.png,Italian honey bee
040_523.png,Italian honey bee
040_279.png,Italian honey bee
040_292.png,Italian honey bee
040_286.png,Italian honey bee
040_325.png,Italian honey bee
040_331.png,Italian honey bee
040_457.png,Italian honey bee
040_319.png,Italian honey bee
040_480.png,Italian honey bee
040_494.png,Italian honey bee
040_127.png,Italian honey bee
040_133.png,Italian honey bee
040_126.png,Italian honey bee
040_495.png,Italian honey bee
040_318.png,Italian honey bee
040_330.png,Italian honey bee
040_456.png,Italian honey bee
040_442.png,Italian honey bee
040_287.png,Italian honey bee
040_293.png,Italian honey bee
040_278.png,Italian honey bee
040_522.png,Italian honey bee
040_536.png,Italian honey bee
040_250.png,Italian honey bee
040_091.png,Italian honey bee
040_046.png,Italian honey bee
040_052.png,Italian honey bee
002_024.png,Russian honey bee
002_030.png,Russian honey bee
002_031.png,Russian honey bee
002_033.png,Russian honey bee
002_026.png,Russian honey bee
002_022.png,Russian honey bee
002_023.png,Russian honey bee
002_037.png,Russian honey bee
002_035.png,Russian honey bee
002_034.png,Russian honey bee
002_053.png,Russian honey bee
002_046.png,Russian honey bee
002_124.png,Russian honey bee
002_078.png,Russian honey bee
002_044.png,Russian honey bee
002_087.png,Russian honey bee
002_086.png,Russian honey bee
002_092.png,Russian honey bee
002_051.png,Russian honey bee
002_079.png,Russian honey bee
002_109.png,Russian honey bee
002_055.png,Russian honey bee
002_082.png,Russian honey bee
002_097.png,Russian honey bee
002_054.png,Russian honey bee
002_108.png,Russian honey bee
002_081.png,Russian honey bee
002_094.png,Russian honey bee
002_080.png,Russian honey bee
002_123.png,Russian honey bee
002_112.png,Russian honey bee
002_072.png,Russian honey bee
002_099.png,Russian honey bee
002_073.png,Russian honey bee
002_107.png,Russian honey bee
002_110.png,Russian honey bee
002_104.png,Russian honey bee
002_100.png,Russian honey bee
002_114.png,Russian honey bee
002_115.png,Russian honey bee
002_101.png,Russian honey bee
002_103.png,Russian honey bee
016_206.png,-1
016_212.png,-1
016_038.png,-1
016_004.png,-1
016_010.png,-1
016_170.png,-1
016_164.png,-1
016_165.png,-1
016_171.png,-1
016_011.png,-1
016_039.png,-1
016_207.png,-1
016_239.png,-1
016_211.png,-1
016_205.png,-1
